warehouse_order_line_ID,warehouse_order_date,purchase_order_date,purchase_order_no,vendor,is_hazmat,selling_marketplace,selling_marketplace_client_SKU,selling_marketplace_product_title,selling_marketplace_ASIN,selling_marketplace_photo_link,selling_marketplace_bundle_count,purchase_bundle_count,purchase_order_quantity,purchase_order_quantity_single_units,total_sellable_units,total_warehouse_order_cost,sellable_unit_cost,notes_to_warehouse,,warehouse_order_receiving_status,received_single_units_quantity,received_single_units_damaged_quantity,awaiting_single_units,received_sellable_units_quantity,first_received_date,last_received_date,warehouse_notes,FORMULA_HELPER
258_0002848,,7/1/2025,113-8117473-4633802,(amazon) What's My Baby LTD,,CA,B0C3YX684K,Whats My Baby® Gender Prediction Test - Reveal if Your Baby is a Girl or Boy from 5 Weeks - Instant Results - Early Pregnancy Test Kit,B0C3YX684K,https://amazon.ca/dp/B0C3YX684K,1,1,5,5,5,$47.45,$9.49,,,complete,5,0,0,5,,7/18/2025,,
258_0002849,,7/4/2025,113-7892027-9138658,(amazon) Amazon,,CA,B007OQ7BQO,"Crystal Light Peach Mango Green Tea Naturally Flavored Powdered Drink Mix, 10 ct On-the-Go-Packets",B007OQ7BQO,https://amazon.ca/dp/B007OQ7BQO,1,1,54,54,54,$127.60,$2.36,,,complete,54,0,0,54,,7/9/2025,,
258_0002850,,7/4/2025,111-5648652-7465068,(amazon) Amazon,,CA,B01MFC0LQE,"Garnier Fructis Style Surfer Hair Power Putty, 3.4 Oz, 1 Count (Packaging May Vary)",B01MFC0LQE,https://amazon.ca/dp/B01MFC0LQE,1,1,18,18,18,$100.06,$5.56,,,complete,18,0,0,18,,7/9/2025,,
258_0002851,,7/4/2025,114-7982301-3342635,(amazon) Amazon.com,,CA,B007OQ7BQO,"Crystal Light Peach Mango Green Tea Naturally Flavored Powdered Drink Mix, 10 ct On-the-Go-Packets",B007OQ7BQO,https://amazon.ca/dp/B007OQ7BQO,6,1,42,42,7,$99.25,$14.18,,,complete,42,0,0,7,,7/9/2025,,
258_0002852,,7/4/2025,113-5261150-1316248,(amazon) Amazon,,CA,B01ABVJWK6,"Downy Dryer Sheets Laundry Fabric Softener, April Fresh, 240 count",B01ABVJWK6,https://amazon.ca/dp/B01ABVJWK6,1,1,35,35,35,$296.61,$8.47,13 units will return,,partial,13,0,22,13,,7/9/2025,,
258_0002853,,7/4/2025,114-8666833-9506642,(amazon) Amazon.com,,CA,B0B15LHF3K,"KODAK PIXPRO FZ55-RD 16MP Digital Camera 5X Optical Zoom 28mm Wide Angle 1080P Full HD Video 2.7"" LCD Vlogging Camera (Red) Packaging May Vary",B0B15LHF3K,https://amazon.ca/dp/B0B15LHF3K,1,1,3,3,3,$389.97,$129.99,,,complete,3,0,0,3,,7/24/2025,,
258_0002854,,7/4/2025,114-7539661-7732200,(amazon) Amazon,,CA,B075YYK9NL,Nine West Women's Crystal Accented Gold-Tone Bracelet Watch,B075YYK9NL,https://amazon.ca/dp/B075YYK9NL,1,1,10,10,10,$192.40,$19.24,,,complete,10,0,0,10,,7/8/2025,,
258_0002855,,7/4/2025,114-0201944-1094609,(amazon) Amazon,,CA,B07HBMC32Y,"Sawyer Products SP2129 Micro Squeeze Water Filtration System, 1 Pack, Black/Blue",B07HBMC32Y,https://amazon.ca/dp/B07HBMC32Y,1,1,12,12,12,$304.68,$25.39,,,complete,12,0,0,12,,7/9/2025,,
258_0002856,,7/4/2025,114-7012572-6079400,(amazon) Amazon,,CA,B07BJJ1ZM2,"PediaSure Grow & Gain with Immune Support Shake Mix Powder, 23 Vitamins & Minerals, 6g Protein, Non-GMO, Gluten-Free, Strawberry, 14.1 oz Can, Pack of 3-24 Servings",B07BJJ1ZM2,https://amazon.ca/dp/B07BJJ1ZM2,3,3,4,12,4,$132.53,$33.13,strawberry,,complete,12,0,0,4,,7/9/2025,,
258_0002857,,7/4/2025,113-8423562-0430634,(amazon) Amazon,,CA,B07GFW9M51,"Super Poligrip Zinc Free Denture and Partials Adhesive Cream, 2.4 ounce (Pack of 4)",B07GFW9M51,https://amazon.ca/dp/B07GFW9M51,4,4,13,52,13,$187.19,$14.40,,,complete,52,0,0,13,,7/8/2025,,
258_0002858,,7/3/2025,114-2902131-6132213,(amazon) Amazon.com,,CA,B07BJJ1ZM2,"PediaSure Grow & Gain with Immune Support Shake Mix Powder, 23 Vitamins & Minerals, 6g Protein, Non-GMO, Gluten-Free, Strawberry, 14.1 oz Can, Pack of 3-24 Servings",B07BJJ1ZM2,https://amazon.ca/dp/B07BJJ1ZM2,3,3,4,12,4,$132.53,$33.13,strawberry,,complete,12,0,0,4,,7/9/2025,,
258_0002859,,7/3/2025,113-0927084-1938660,(amazon) Amazon.com,,CA,B00HQUJAK8,"Crystal Light Concord Grape Artificially Flavored Powdered Drink Mix, 6 ct Pitcher Packets",B00HQUJAK8,https://amazon.ca/dp/B00HQUJAK8,1,1,30,30,30,$84.91,$2.83,,,complete,30,0,0,30,,7/9/2025,,
258_0002860,,7/1/2025,114-3151117-4977032,(amazon) The Hate Stains Co.,,CA,B0189O55A8,"Chateau Spill Red Wine Stain Remover - 4oz 3 Pack Spray Cleaners for Clothes, Tablecloth, Carpet, Upholstery and Laundry - from the makers of Miss Mouth's Messy Eater Stain Treater",B0189O55A8,https://amazon.ca/dp/B0189O55A8,3,3,10,30,10,$172.00,$17.20,,,complete,30,0,0,10,,7/7/2025,,
258_0002861,,7/1/2025,114-7557256-4381839,(amazon) SLIP 2000,,CA,B09SS47HH5,"Slip 2000 Airsoft Lubricant Buddy Pack, 100% Pure Synthetic, Reduces Friction and Wear, Made in USA, 1 oz. and 4 oz. Bottles, Metal Needle Tip Applicator",B09SS47HH5,https://amazon.ca/dp/B09SS47HH5,1,1,12,12,12,$156.72,$13.06,,,complete,11,1,0,11,,7/8/2025,,
258_0002862,,7/1/2025,114-9331639-4773828,(amazon) Amazon,,CA,B0049YYYJG,Natural Path Silver Wings Colloidal Silver Liquid -Daily Immune Support Supplement - - 50ppm (250mcg) - 2oz Dropper,B0049YYYJG,https://amazon.ca/dp/B0049YYYJG,1,1,30,30,30,$236.70,$7.89,,,complete,30,0,0,30,,7/8/2025,,
258_0002863,,7/1/2025,112-6967614-0861821,(amazon) Amazon.com,,CA,B00IRJ1DQ6,"BISSELL EUCALYPTUS MINT DEMINERALIZED STEAM MOP WATER, 32 ounces, 1392, WHITE",B00IRJ1DQ6,https://amazon.ca/dp/B00IRJ1DQ6,1,1,2,2,2,$13.58,$6.79,,,complete,2,0,0,2,,7/24/2025,,
258_0002864,,7/1/2025,112-5467357-8742668,(amazon) Uletic,,CA,B079M9TBW7,"GUM Proxabrush Go-Betweens - Wide - Interdental Brushes - Soft Bristled Dental Picks for Plaque Removal Health - Safe for Braces & Dental Devices, 10ct (Pack of 6)",B079M9TBW7,https://amazon.ca/dp/B079M9TBW7,1,6,10,60,60,$195.41,$3.26,,,complete,60,0,0,60,,7/31/2025,,
258_0002865,,7/7/2025,37736093,kehe,,CA,B0009F3RY2,"Seventh Generation Dishwashing Detergent Powder, 45 oz, 1 Count",B0009F3RY2,https://amazon.ca/dp/B0009F3RY2,1,1,96,96,96,$548.16,$5.71,,,complete,96,0,0,96,,7/10/2025,,
258_0002866,,7/7/2025,37736093,kehe,,CA,B08VWLFJJ9,"Cliganic USDA Organic Castor Oil, 100% Pure (120ml with Eyelash Kit) | For Eyelashes, Eyebrows, Hair & Skin | Natural Cold Pressed Unrefined Hexane-Free | DIY Carrier Oil | Cliganic 90 Days Warranty",B08VWLFJJ9,https://amazon.ca/dp/B08VWLFJJ9,1,1,72,72,72,$462.96,$6.43,,,extra units,83,0,0,83,,7/10/2025,,
258_0002867,,7/7/2025,37736093,kehe,,CA,B003JHOC8C,MOUTHWATCHERS Dr Plotkas Extra Soft Flossing Toothbrush Manual Soft Toothbrush for Adults | Ultra Clean Nano Toothbrush | Good for Sensitive Teeth and Gums |1 Orange Toothbrush,B003JHOC8C,https://amazon.ca/dp/B003JHOC8C,1,1,90,90,90,$295.20,$3.28,,,complete,90,0,0,90,,7/10/2025,,
258_0002868,,7/7/2025,37736093,kehe,,CA,B001BBNS7E,"RADIUS Natural Unscented Silk Dental Floss 33 Yards Compostable Non-Toxic Oral Care & Designed to Help Fight Plaque Clear, 30 m (Pack of 1)",B001BBNS7E,https://amazon.ca/dp/B001BBNS7E,1,1,36,36,36,$104.04,$2.89,,,complete,36,0,0,36,,7/10/2025,,
258_0002869,,7/7/2025,37736093,kehe,,CA,B001O8KIWC,Modern Products 20500 Spike Original Magic,B001O8KIWC,https://amazon.ca/dp/B001O8KIWC,1,1,48,48,48,$91.87,$1.91,,,complete,48,0,0,48,,7/10/2025,,
258_0002870,,7/7/2025,37736093,kehe,,CA,B00ZS4ZAEE,Green Gobbler SEPTIC SAVER Bacteria Enzyme Pacs - 6 Month Septic Tank Supply (FREE REMINDER APP) 7.8 oz Total,B00ZS4ZAEE,https://amazon.ca/dp/B00ZS4ZAEE,1,1,36,36,36,$269.64,$7.49,,,complete,36,0,0,36,,7/10/2025,,
258_0002871,,7/7/2025,37736093,kehe,,CA,B007IJLETC,"Weiman Wood Cleaner and Polishing Wipes - For Furniture To Beautify & Protect, No Build-Up, Contains UVX-15, Pleasant Scent, Surface Safe - 30 Count",B007IJLETC,https://amazon.ca/dp/B007IJLETC,1,1,48,48,48,$200.64,$4.18,,,complete,48,0,0,48,,7/10/2025,,
258_0002872,,7/7/2025,37736093,kehe,,CA,B01H4LDI4M,Let's Do Organic Ice Cream Cones - Ice Cream Cones (12x36g),B01H4LDI4M,https://amazon.ca/dp/B01H4LDI4M,1,1,24,24,24,$77.52,$3.23,,,complete,24,0,0,24,,7/10/2025,,
258_0002873,,7/7/2025,37736093,kehe,,CA,B08PG54NMG,"Cliganic Organic Sweet Orange Essential Oil, 10ml - 100% Pure Natural",B08PG54NMG,https://amazon.ca/dp/B08PG54NMG,1,1,12,12,12,$56.52,$4.71,,,complete,12,0,0,12,,7/10/2025,,
258_0002874,,7/7/2025,37736093,kehe,,CA,B01B0488NU,"SweetLeaf Sweet Drops Liquid Stevia Sweetener, Chocolate, 1.7 Ounce",B01B0488NU,https://amazon.ca/dp/B01B0488NU,1,1,12,12,12,$32.71,$2.73,,,complete,12,0,0,12,,7/10/2025,,
258_0002875,,7/7/2025,37736093,kehe,,CA,B08VWLFJJ9,"Cliganic USDA Organic Castor Oil, 100% Pure (120ml with Eyelash Kit) | For Eyelashes, Eyebrows, Hair & Skin | Natural Cold Pressed Unrefined Hexane-Free | DIY Carrier Oil | Cliganic 90 Days Warranty",B08VWLFJJ9,https://amazon.ca/dp/B08VWLFJJ9,1,1,60,60,60,$321.75,$5.36,,,partial,48,0,12,48,,7/10/2025,,
258_0002876,,7/7/2025,37736093,kehe,,CA,B0009F3RY2,"Seventh Generation Dishwashing Detergent Powder, 45 oz, 1 Count",B0009F3RY2,https://amazon.ca/dp/B0009F3RY2,1,1,72,72,72,$411.12,$5.71,,,complete,72,0,0,72,,7/10/2025,,
258_0002877,,7/9/2025,113-3116726-5025867,(amazon) Amazon,,CA,B0BRXPG99Q,"LeapFrog Mr Pencil's Scribble Write and Read, Green",B0BRXPG99Q,https://amazon.ca/dp/B0BRXPG99Q,1,1,10,10,10,$112.40,$11.24,,,complete,10,0,0,10,,7/10/2025,,
258_0002878,,7/9/2025,113-6982865-9953068,(amazon) Amazon,,CA,B07CYYWRKQ,Sun Bum Sonny's Original Surf Paste - Matte Finish Hair Styling Paste - Medium Hold - 3 oz,B07CYYWRKQ,https://amazon.ca/dp/B07CYYWRKQ,1,1,20,20,20,$237.20,$11.86,canceled,,awaiting,0,0,20,0,,,,
258_0002879,,7/9/2025,113-6918644-0844223,(amazon) The Hate Stains Co.,,CA,B0189O55A8,"Chateau Spill Red Wine Stain Remover - 4oz 3 Pack Spray Cleaners for Clothes, Tablecloth, Carpet, Upholstery and Laundry - from the makers of Miss Mouth's Messy Eater Stain Treater",B0189O55A8,https://amazon.ca/dp/B0189O55A8,2,3,10,30,15,$159.90,$10.66,,,complete,30,0,0,15,,7/14/2025,,
258_0002880,,7/9/2025,113-0374517-4763420,(amazon) Trading Co SW,,CA,B07JCFWJ98,"HOME GROWN &#x1D5E8;&#x1D5E6;&#x1D5D4; &#x1D5E3;&#x1D5E5;&#x1D5D8;&#x1D5E0;&#x1D5DC;&#x1D5E8;&#x1D5E0; 15 Herb Seeds 4,500+ Heirloom &#x1D5E1;&#x1D5E2;&#x1D5E1;-&#x1D5DA;&#x1D5E0;&#x1D5E2; High Germination Rate, &#x1D5E3;&#x1D5E2;&#x1D5E3;&#x1D5E8;&#x1D5DF;&#x1D5D4;&#x1D5E5; &#x1D5D6;&#x1D5DB;&#x1D5E2;&#x1D5DC;&#x1D5D6;&#x1D5D8; for Planting Indoor Hydroponic Outdoor, Gardening Gifts for Women Men",B07JCFWJ98,https://amazon.ca/dp/B07JCFWJ98,1,1,30,30,30,$386.01,$12.87,,,complete,30,0,0,30,,7/14/2025,,
258_0002881,,7/9/2025,113-4576819-6397812,(amazon) jessietwisters,,CA,B0CZ9DD9GG,"Organic Monk Fruit Powder, Pure Monk Fruit Sweetener No Erythritol, Monkfruit Sweetener Pure Goodness, Monk Fruit Sugar Susbtitute, Monk Fruit Extract Powder, 1oz 90 servings by tejonova",B0CZ9DD9GG,https://amazon.ca/dp/B0CZ9DD9GG,1,1,20,20,20,$239.80,$11.99,,,complete,20,0,0,20,,7/17/2025,,
258_0002882,,7/9/2025,113-0774839-8481017,(amazon) Grinds Coffee Pouches,,CA,B08DW49KN3,"Grinds Coffee Pouches | Tobacco Free, Nicotine Free Healthy Alternative | 10 Cans of Wintergreen | 18 Pouches Per Can | 1 Pouch eq. 1/4 Cup of Coffee (Wintergreen)",B08DW49KN3,https://amazon.ca/dp/B08DW49KN3,3,10,6,60,20,$183.33,$9.17,,,complete,60,0,0,20,,7/17/2025,,
258_0002883,,7/9/2025,113-0688664-3690655,(amazon) Infinite-Commerce,,CA,B09P8SWZ51,"Dew Well 50 Individually Wrapped Armpit Wipes, Deodorant Wipes, A Fresh Start When You're On the Go, Aluminum, Paraben, and Sulfate Free, Mint Scent",B09P8SWZ51,https://amazon.ca/dp/B09P8SWZ51,1,1,30,30,30,$378.30,$12.61,,,complete,30,0,0,30,,8/21/2025,,
258_0002884,,7/9/2025,113-0224360-9833879,(amazon) Amazon,,CA,B08745K56G,"3M Ultra Headlight Restoration Kit, Contains Masking Tape, Light Sanding Discs, Wax Protectant and More, Use on Plastic Lenses Headlights, Taillights and More, Easy Heavy-Duty Restoration (39195)",B08745K56G,https://amazon.ca/dp/B08745K56G,1,1,30,30,30,$381.00,$12.70,,,complete,30,0,0,30,,7/30/2025,,
258_0002885,,7/8/2025,112-9889552-1685831,(amazon) Grinds Coffee Pouches,,CA,B08GY18RSY,"Grinds Coffee Pouches | Tobacco Free, Nicotine Free Healthy Alternative | 3 Cans of Caramel | 18 Pouches Per Can | 1 Pouch eq. 1/4 Cup of Coffee (Caramel)",B08GY18RSY,https://amazon.ca/dp/B08GY18RSY,3,3,12,36,12,$128.52,$10.71,,,complete,36,0,0,12,,7/30/2025,,
258_0002886,,7/8/2025,112-2007659-7270612,(amazon) Amazon.com,,CA,B000VXO4L2,Elmer's Disappearing Purple School Glue Sticks Washable 7 Grams 30 Count,B000VXO4L2,https://amazon.ca/dp/B000VXO4L2,30,30,2,60,2,$14.15,$7.08,,,partial,2,0,58,0,,7/24/2025,,
258_0002887,,7/8/2025,114-0483561-9993808,(amazon) Amazon,,CA,B08W5DQXW9,"Gold Bond Medicated Talc-Free Foot Powder 10 oz., Maximum Strength Odor Control & Itch Relief",B08W5DQXW9,https://amazon.ca/dp/B08W5DQXW9,1,1,25,25,25,$137.91,$5.52,,,complete,25,0,0,25,,7/30/2025,,
258_0002888,,7/8/2025,112-2390989-5077861,(amazon) Amazon,,CA,B0761WRR9X,"McCormick Perfect Pinch Salad Supreme Seasoning, 8.25 oz",B0761WRR9X,https://amazon.ca/dp/B0761WRR9X,1,1,10,10,10,$57.63,$5.76,,,complete,10,0,0,10,,7/30/2025,,
258_0002889,,7/8/2025,113-7152234-2480239,(amazon) Amazon,,CA,B0761WRR9X,"McCormick Perfect Pinch Salad Supreme Seasoning, 8.25 oz",B0761WRR9X,https://amazon.ca/dp/B0761WRR9X,1,1,10,10,10,$57.63,$5.76,,,complete,10,0,0,10,,7/30/2025,,
258_0002890,,7/8/2025,113-2057231-4809835,(amazon) Grinds Coffee Pouches,,CA,B0125GGT8S,"Grinds Coffee Pouches | 3 Can Sampler | Wintergreen, Spearmint, Vanilla | 1 Pouch eq. 1/4 Cup of Coffee (3 Can Sampler Pack)",B0125GGT8S,https://amazon.ca/dp/B0125GGT8S,3,3,15,45,15,$160.65,$10.71,canceled,,awaiting,0,0,45,0,,,,
258_0002891,,7/8/2025,113-9957644-7485031,(amazon) BrandRocket,,CA,B07T5JZD9H,"Geekey Keychain Multitool - EDC Tool with 16+ Functions | Small Bottle Opener keychain with Screwdriver, Wrench, and Box Cutter for Travel, Outdoor, and Everyday Use - TSA Safe",B07T5JZD9H,https://amazon.ca/dp/B07T5JZD9H,1,1,10,10,10,$158.30,$15.83,,,complete,10,0,0,10,,7/11/2025,,
258_0002892,,7/8/2025,113-2523123-0949049,(amazon) CCYC,,CA,B0DFMK75SH,"Wi-Fi Devboard for Flipper Zero, 5 in 1 Wi-Fi Devboard and Accessories Set for Flipper Zero Device",B0DFMK75SH,https://amazon.ca/dp/B0DFMK75SH,1,1,10,10,10,$329.90,$32.99,,,complete,10,0,0,10,,7/17/2025,,
258_0002893,,7/8/2025,113-9262267-9617818,(amazon) Amazon,,CA,B08KFNQT4N,"Sawyer Products SP134 TAP Water Filtration System, Fits Faucets & Hose Bibs, Blue (one Size)",B08KFNQT4N,https://amazon.ca/dp/B08KFNQT4N,1,1,10,10,10,$343.80,$34.38,,,complete,10,0,0,10,,7/14/2025,,
258_0002894,,7/8/2025,113-0786525-5957801,(amazon) Amazon.com,,CA,B00MEN2Q4Y,"Grand Circuit 2 Oz White Lightning Gel with Dioxicare Use Topically on Hoof Thrush, White Line, or Fungal Conditions",B00MEN2Q4Y,https://amazon.ca/dp/B00MEN2Q4Y,1,1,14,14,14,$321.86,$22.99,,,complete,14,0,0,14,,7/11/2025,,
258_0002895,,7/8/2025,113-7621238-5751454,(amazon) iHerb LLC,,CA,B073MX89T4,Maui Babe Browning Lotion with Coconut Oil 8oz (236ml),B073MX89T4,https://amazon.ca/dp/B073MX89T4,1,1,20,20,20,$399.80,$19.99,,,complete,20,0,0,20,,7/14/2025,,
258_0002896,,7/8/2025,113-8243684-5853843,(amazon) Amazon.com,,CA,B01KSYPCIC,"Rust-Oleum 301012 Concrete Patch & Repair, 24 oz, Gray",B01KSYPCIC,https://amazon.ca/dp/B01KSYPCIC,1,1,12,12,12,$294.84,$24.57,,,complete,12,0,0,12,,7/14/2025,,
258_0002897,,7/8/2025,114-8659528-5386613,(amazon) Amazon,,CA,B003CJP13W,"NIVEA Skin Firming & Toning Body Gel Cream with Q10, Hyaluronic Acid and Vitamin C, Clinically Tested Skin Firming & Toning Cream, 72-Hour Moisture, 6.7 Oz Tube",B003CJP13W,https://amazon.ca/dp/B003CJP13W,1,1,25,25,25,$254.57,$10.18,canceled,,awaiting,0,0,25,0,,,,
258_0002898,,7/8/2025,113-3207817-8710603,(amazon) Amazon.com,,CA,B087DCR7CC,"Gatorade Stainless Steel Sport Bottle, 26oz, Double-Wall Insulation",B087DCR7CC,https://amazon.ca/dp/B087DCR7CC,1,1,12,12,12,$359.64,$29.97,,,complete,12,0,0,12,,7/11/2025,,
258_0002899,,7/8/2025,113-2920562-3257058,(amazon) Douglas Direct,,CA,B0CP26SVT4,"ACCUBIO UTI Test Strips, Urinary Tract Infection Testing Kit, Home Rapid Detection for Leukocytes and Nitrite, at Home UTI Testing, Clean Grip Handle, UTI Test Kit Individually Wrapped, 25 Strips",B0CP26SVT4,https://amazon.ca/dp/B0CP26SVT4,1,1,15,15,15,$275.85,$18.39,,,complete,15,0,0,15,,7/14/2025,,
258_0002900,,7/8/2025,113-9817962-2408257,(amazon) Unique Manufacturing & Marketing,,CA,B0BPJJ289Q,"Unique RV Digest-It+, Extra-Strength RV Toilet Treatment - Liquifies Waste and All Brands of Toilet Paper - Odor Eliminator (32 oz)",B0BPJJ289Q,https://amazon.ca/dp/B0BPJJ289Q,1,1,40,40,40,$639.60,$15.99,,,complete,39,1,0,39,,7/14/2025,,
258_0002901,,7/8/2025,113-8848253-4418663,(amazon) syunsXoon,,CA,B0D7L9MCG4,"2 Pack 19729 Filter Cover Compatible with Resmed AirSense10, AirStart10 and AirCurve10 Series CPAP Machines, Plastic Filter Side Cover Universal Replacement Cover for Air10",B0D7L9MCG4,https://amazon.ca/dp/B0D7L9MCG4,2,2,15,30,15,$299.85,$19.99,2 pack,,extra units,34,0,0,17,,7/16/2025,,
258_0002902,,7/8/2025,114-0374360-9055466,(amazon) SeaAgri Solutions,,CA,B0CB4XZFN8,"Baja Gold Mineral Sea Salt - Recommended by Gary Brecka - Organic Natural Grain Salt for Cooking & Baking | Low Sodium, Authentic Baja Salt | Ideal for All Culinary Creations | 5 lb. Resealable Bag, 1,500+ Servings",B0CB4XZFN8,https://amazon.ca/dp/B0CB4XZFN8,1,1,30,30,30,$955.99,$31.87,"natural grain, 5lb",,complete,29,1,0,29,,7/24/2025,,
258_0002903,,7/8/2025,113-0917957-9922621,(amazon) 5Vtek,,CA,B0BZNCFNPP,FIVO Replacement Battery for Wahl Professional Arco and Arco SE (kit #8786) Pet Hair Clipper (2),B0BZNCFNPP,https://amazon.ca/dp/B0BZNCFNPP,1,2,10,20,20,$249.90,$12.50,,,complete,20,0,0,20,,8/29/2025,,
258_0002904,,7/8/2025,113-3210704-1999413,(amazon) SET 4 BABY,,CA,B00KACXXUM,"Evenflo Classic Nipples, Slow Flow 0-3 months 4 ea (Pack of 2)",B00KACXXUM,https://amazon.ca/dp/B00KACXXUM,1,1,10,10,10,$97.50,$9.75,,,complete,10,0,0,10,,7/30/2025,,
258_0002905,,7/8/2025,113-5092063-0910660,(amazon) Amazon.com,,CA,B0CZSD8YZV,"Frida Mom 11pc Postpartum Essentials Kit Gift Set, Hospital Bag Must Haves for New Mom, Includes 4 Disposable Postpartum Underwear, 4 Ice Maxi Pads, Perineal Healing Foam & 24 Pad Liners & Peri Bottle",B0CZSD8YZV,https://amazon.ca/dp/B0CZSD8YZV,1,1,10,10,10,$332.40,$33.24,fbm oversize hazmat,,complete,10,0,0,10,,7/14/2025,,
258_0002906,,7/8/2025,113-2735457-9755448,(amazon) Alpha racing,,CA,B072K5MWQ7,"RULLINE 1"" Steering Wheel Hub Adapter Conversion Spacer 6 Hole to 3 Hole Steering Wheel Adapter Grant Adapter Boss Kit Silver",B072K5MWQ7,https://amazon.ca/dp/B072K5MWQ7,1,1,25,25,25,$299.75,$11.99,,,complete,25,0,0,25,,7/30/2025,,
258_0002907,,7/8/2025,113-7267431-4992203,(amazon) FeelNeedy Direct,,CA,B0C4NXNP1R,"FEELNEEDY 12 Pack Cat Water Fountain Filter & 6 Pack Pump Sponges & 6 Pack Sound-Absorbing Sponges, Pet Water Fountain Filter for 84 fl oz/2.5L Cat Water Fountain (F-016B)",B0C4NXNP1R,https://amazon.ca/dp/B0C4NXNP1R,1,1,20,20,20,$322.83,$16.14,,,complete,20,0,0,20,,7/30/2025,,
258_0002908,,7/8/2025,113-1524601-0929056,(amazon) Fermentaholics,,CA,B009ZW8RP4,1 X Organic Kombucha Scoby - Live Culture by Scoby Kombucha,B009ZW8RP4,https://amazon.ca/dp/B009ZW8RP4,1,1,10,10,10,$112.90,$11.29,,,partial,9,0,1,9,,7/30/2025,,
258_0002909,,7/8/2025,113-8026850-8569864,(amazon) Dreamgreatjt Inc,,CA,B0DXKZV99K,"Natural Raccoon Repellent Granules - 8-Pack (25g per Bag) | Eco-Friendly, Non-Toxic & Long-Lasting Protection with Garlic, Peppermint & Wintergreen Oils | Safe for Pets and Children",B0DXKZV99K,https://amazon.ca/dp/B0DXKZV99K,1,1,10,10,10,$292.71,$29.27,,,complete,10,0,0,10,,7/16/2025,,
258_0002910,,7/8/2025,113-8714967-6824252,(amazon) Briteen HOME,,CA,B0DMJZ1459,Pantry Moth Traps 10-Pack Indoor Moth Traps with Pheromones Sticky Adhesive Tool for Wool Closet Carpet Food and Cupboard,B0DMJZ1459,https://amazon.ca/dp/B0DMJZ1459,1,1,20,20,20,$139.80,$6.99,,,complete,20,0,0,20,,7/9/2025,,
258_0002911,,7/8/2025,113-1406673-0301040,(amazon) TPS Nutrients,,CA,B0BRTKV4TC,"TPS NUTRIENTS Liquid Plant Food for use in AeroGarden, IDOO and Hydroponic Growing Systems, Liquid Fertilizer 8 oz (250mL)",B0BRTKV4TC,https://amazon.ca/dp/B0BRTKV4TC,1,1,20,20,20,$162.69,$8.13,,,complete,19,1,0,19,,7/17/2025,,
258_0002912,,7/8/2025,113-4830111-9880261,(amazon) Amazon.com,,CA,B0C4C1SH3F,"Gold Bond Age Renew Neck & Chest Firming Age Renew Cream, 2 oz., Clinically Tested Skin Firming Cream",B0C4C1SH3F,https://amazon.ca/dp/B0C4C1SH3F,2,1,50,50,25,$531.00,$21.24,,,complete,50,0,0,25,,7/9/2025,,
258_0002913,,7/8/2025,113-0252337-8777831,(amazon) Anua,,CA,B0BVV8BNYJ,"ANUA Heartleaf Quercetinol Pore Deep Cleansing Foam, Facial Cleanser, for Double Cleansing, BHA, Hyaluronic Acid, Glycerin, Face Wash, Blackhead Remover, Korean Skincare (150ml/5.07 fl.oz.)",B0BVV8BNYJ,https://amazon.ca/dp/B0BVV8BNYJ,1,1,25,25,25,$325.00,$13.00,,,complete,25,0,0,25,,7/11/2025,,
258_0002914,,7/8/2025,113-5104760-7417062,(amazon) SHEGLAM,,CA,B0BHFBBH25,SHEGLAM Color Bloom Liquid Blush Makeup for Cheeks Matte Finish - Love Cake,B0BHFBBH25,https://amazon.ca/dp/B0BHFBBH25,1,1,25,25,25,$141.00,$5.64,,,complete,25,0,0,25,,7/11/2025,,
258_0002915,,7/8/2025,113-9392022-9638631,(amazon) Amazon.com,,CA,B0CFDRDH6C,The Original Donut Shop® K-Cup Iced Duos Cookies and Caramel Coffee - Compatible with Keurig Brewer - Medium - 24 / Box,B0CFDRDH6C,https://amazon.ca/dp/B0CFDRDH6C,1,1,30,30,30,$356.23,$11.87,,,complete,30,0,0,30,,7/18/2025,,
258_0002916,,7/8/2025,113-1428347-2740247,(amazon) TredNot,,CA,B003NJ7VWA,4 / Pk Deerfly Patches/TredNot Deer Fly Patch,B003NJ7VWA,https://amazon.ca/dp/B003NJ7VWA,1,1,40,40,40,$236.75,$5.92,4 pack,,complete,40,0,0,40,,7/14/2025,,
258_0002917,,7/8/2025,113-5503724-6233002,(amazon) Earth Mama®,,CA,B000JVEEZC,"Earth Mama Organic Perineal Balm | Naturally Cooling Herbal Salve for Pregnancy and Postpartum Relief with Witch Hazel & Calendula, Feminine Care Essentials, No Benzocaine or Butane, 2-Fluid Ounce",B000JVEEZC,https://amazon.ca/dp/B000JVEEZC,1,1,40,40,40,$519.60,$12.99,,,complete,40,0,0,40,,7/11/2025,,
258_0002918,,7/8/2025,113-6222036-9593868,(amazon) Koala Lifestyle,,CA,B06X9V866C,"Koala Lens Cleaning Cloth | Japanese Microfiber | Glasses Cleaning Cloths | Eyeglass Lens Cleaner | Eyeglasses, Camera, VR/AR Headset, and Screen Cleaner | Black & Green (Pack of 6)",B06X9V866C,https://amazon.ca/dp/B06X9V866C,1,1,10,10,10,$92.66,$9.27,,,complete,10,0,0,10,,7/14/2025,,
